Gear_type,fuel_type,location,mileage,name,price,volume_of_fuel,year_of_manufacture
Manual,Petrol,Karachi,145000,"
HondaCity2002EXiSforSale
",525000.0,1500,19
Automatic,Petrol,Karachi,82300,"
ToyotaPrado2010TX2.7forSale
",10500000.0,2700,11
Manual,Petrol,Karachi,500000,"
SuzukiWagonR2017VXRforSale
",1500000.0,1000,4
Automatic,Petrol,Karachi,59000,"
HondaCity20191.5i-VTECProsmatecforSale
",2900000.0,1500,2
Manual,Petrol,Karachi,150000,"
SuzukiMargalla1996GLforSale
",390000.0,1300,25
Automatic,Petrol,Karachi,119000,"
ToyotaPrius2007GTouringSelection1.5for...
",1860000.0000000002,1500,14
Automatic,Petrol,Karachi,88000,"
LexusCT200h2011FSportforSale
",3200000.0,1800,10
Manual,Petrol,Karachi,65000,"
SuzukiMehran2011VXR(CNG)forSale
",440000.00000000006,800,10
Manual,Petrol,Karachi,58000,"
ToyotaCorolla2000XEforSale
",865000.0,1300,21
Automatic,Petrol,Karachi,87000,"
NissanDayz2014forSale
",1420000.0,660,7
Automatic,Petrol,Karachi,18000,"
AudiA420171.4TFSIforSale
",8650000.0,1400,4
Automatic,Petrol,Karachi,19000,"
HondaBR-V2017i-VTECSforSale
",2985000.0,1500,4
Automatic,Diesel,Karachi,20,"
ToyotaHilux2021RevoVAutomatic2.8forSale
",0,2800,0
Manual,Petrol,Karachi,28000,"
ToyotaCorolla2017GLi1.3VVTiforSale
",2685000.0,1300,4
Automatic,Petrol,Karachi,39000,"
ToyotaFortuner20152.7VVTiforSale
",6500000.0,2700,6
Automatic,Petrol,Karachi,65000,"
HondaVezel2015HybridZStyleEditionforSale
",4500000.0,1500,6
Automatic,Petrol,Karachi,49000,"
ToyotaVitz2018F1.0forSale
",2525000.0,1000,3
Automatic,Petrol,Karachi,40000,"
ToyotaVitz2018F1.0forSale
",2485000.0,1000,3
Automatic,Hybrid,Karachi,60000,"
ToyotaAqua2018LforSale
",3185000.0,1500,3
Automatic,Petrol,Karachi,67000,"
ToyotaVitz2018F1.0forSale
",2625000.0,1000,3
Automatic,Hybrid,Karachi,73000,"
ToyotaAqua2018SforSale
",3285000.0,1500,3
Automatic,Petrol,Karachi,104511,"
HondaCivicRebirth2013VTiProsmatec1.8i-V...
8/10
",2200000.0,1800,8
Automatic,Petrol,Karachi,123000,"
MitsubishiPajero1990SuperExceed3.0forSale
",1800000.0,3000,31
Automatic,Petrol,Karachi,77000,"
ToyotaFortuner20162.7VVTiforSale
",6500000.0,2700,5
Automatic,Petrol,Karachi,160000,"
HondaAccord2003CL7forSale
",1750000.0,2000,18
Manual,Petrol,Karachi,500000,"
HondaCivic1996VTi1.6forSale
",660000.0,1600,25
Manual,Petrol,Karachi,40000,"
SuzukiCultus2018VXLforSale
",1760000.0000000002,1000,3
Automatic,Petrol,Karachi,87000,"
SuzukiEvery2017PCforSale
",1689999.9999999998,660,4
Automatic,Hybrid,Karachi,1400,"
ToyotaAqua2020SforSale
",3900000.0,1500,1
Manual,Petrol,Karachi,134368,"
ToyotaVitz1999forSale
",950000.0,1000,22
Manual,Petrol,Karachi,100000,"
SuzukiMehran2002VXR(CNG)forSale
",360000.0,800,19
Automatic,Petrol,Karachi,141749,"
SuzukiAlto2007EforSale
",750000.0,660,14
Automatic,Petrol,Karachi,21000,"
SuzukiAlto2019VXLforSale
",1515000.0,660,2
Automatic,Petrol,Karachi,29000,"
ToyotaCorolla2018GLiAutomatic1.3VVTifo...
",2975000.0,1300,3
Manual,Petrol,Karachi,250000,"
ToyotaCorolla2007XLiforSale
",1195000.0,1300,14
Manual,Petrol,Karachi,120000,"
HondaCity2001EXiSforSale
",690000.0,1500,20
Automatic,Petrol,Karachi,1,"
MGHS20211.5TurboforSale
",6275000.0,1500,0
Automatic,Petrol,Karachi,150000,"
ToyotaPlatz2004F1.0forSale
",1120000.0,1000,17
Manual,Petrol,Karachi,150000,"
ToyotaCorolla2011XLiVVTiforSale
",1650000.0,1300,10
Automatic,Petrol,Karachi,85000,"
DaihatsuEsse2010XforSale
",1044999.9999999999,660,11
Automatic,Petrol,Karachi,200000,"
ToyotaHiace2016TRH214forSale
",0,2700,5
Automatic,Diesel,Karachi,150000,"
ToyotaLandCruiser100Series2005VXLimited...
",7600000.0,4200,16
Automatic,Petrol,Karachi,85000,"
ToyotaPrius2014SLEDEdition1.8forSale
",2950000.0,1800,7
Automatic,Petrol,Karachi,125000,"
ToyotaHiace2016TRH214forSale
",4250000.0,2700,5
Automatic,Petrol,Karachi,20,"
KIAPicanto20211.0ATforSale
",0,1000,0
Manual,Petrol,Karachi,52000,"
SuzukiCultus2017LimitedEditionforSale
",1395000.0,1000,4
Automatic,Petrol,Karachi,20,"
HondaCity20211.3i-VTECProsmatecforSale
",0,1300,0
Automatic,Petrol,Karachi,20,"
KIASportage2021AWDforSale
",0,2000,0
Automatic,Petrol,Karachi,68000,"
ToyotaVitz2018F1.0forSale
",2585000.0,1000,3
Automatic,Petrol,Karachi,86011,"
SuzukiVitara2005XL7forSale
7.7/10
",2300000.0,2700,16
Automatic,Petrol,Karachi,61000,"
ToyotaAqua2014GforSale
",2450000.0,1500,7
Automatic,Hybrid,Karachi,86000,"
ToyotaAqua2015SforSale
",2850000.0,1500,6
Automatic,Petrol,Karachi,45000,"
DaihatsuMira2018XforSale
",2125000.0,660,3
Automatic,Petrol,Karachi,40000,"
ToyotaVitz2018F1.0forSale
",2600000.0,1000,3
Manual,Petrol,Karachi,75000,"
SuzukiAlto2001VXforSale
",520000.0,1000,20
Automatic,Petrol,Karachi,20,"
ToyotaCorolla2021AltisXAutomatic1.6for...
",0,1600,0
Manual,Petrol,Karachi,164064,"
ToyotaCorolla2010XLiVVTiforSale
6.6/10
",1550000.0,1300,11
Automatic,Petrol,Karachi,12620,"
ToyotaVitz2019F1.0forSale
",2825000.0,1000,2
Automatic,Petrol,Karachi,13380,"
ToyotaVitz2019F1.0forSale
",2825000.0,1000,2
Automatic,Petrol,Karachi,32000,"
HondaCity2017AspireProsmatec1.5i-VTECf...
",2765000.0,1500,4
Automatic,Petrol,Karachi,18000,"
ToyotaCorolla2017AltisAutomatic1.6forSale
",3250000.0,1600,4
Manual,Petrol,Karachi,86000,"
SuzukiCultus2006VXRforSale
",640000.0,1000,15
Manual,Petrol,Karachi,80000,"
HondaCivic1988EXforSale
",375000.0,1200,33
Automatic,Petrol,Karachi,24000,"
KIASportage2019AWDforSale
",5350000.0,2000,2
Automatic,Petrol,Karachi,18000,"
AudiA420171.4TFSIforSale
",8650000.0,1400,4
Manual,Petrol,Karachi,95000,"
SuzukiFX1984GAforSale
",210000.0,800,37
Automatic,Petrol,Karachi,19000,"
HondaBR-V2017i-VTECSforSale
",2985000.0,1500,4
Automatic,Petrol,Karachi,30000,"
DaihatsuMira2017XforSale
",2064999.9999999998,660,4
Automatic,Diesel,Karachi,20,"
ToyotaHilux2021RevoVAutomatic2.8forSale
",0,2800,0
Manual,Petrol,Karachi,33000,"
ToyotaCorolla2019XLiVVTiforSale
",2710000.0,1300,2
Manual,Petrol,Karachi,28000,"
ToyotaCorolla2017GLi1.3VVTiforSale
",2685000.0,1300,4
Manual,Petrol,Karachi,100000,"
HyundaiExcel1993forSale
",250000.0,1300,28
Automatic,Petrol,Karachi,39000,"
ToyotaFortuner20152.7VVTiforSale
",6500000.0,2700,6
Automatic,Petrol,Karachi,65000,"
HondaVezel2015HybridZStyleEditionforSale
",4500000.0,1500,6
Automatic,Petrol,Karachi,49000,"
ToyotaVitz2018F1.0forSale
",2525000.0,1000,3
Automatic,Petrol,Karachi,40000,"
ToyotaVitz2018F1.0forSale
",2485000.0,1000,3
Automatic,Hybrid,Karachi,60000,"
ToyotaAqua2018LforSale
",3185000.0,1500,3
Automatic,Petrol,Karachi,67000,"
ToyotaVitz2018F1.0forSale
",2625000.0,1000,3
Automatic,Hybrid,Karachi,73000,"
ToyotaAqua2018SforSale
",3285000.0,1500,3
Automatic,Petrol,Karachi,104511,"
HondaCivicRebirth2013VTiProsmatec1.8i-V...
8/10
",2200000.0,1800,8
Automatic,Petrol,Karachi,108500,"
ToyotaVitz2006F1.0forSale
",1275000.0,1000,15
Automatic,Petrol,Karachi,39000,"
HondaCivic2020Oriel1.8i-VTECCVTforSale
",0,1800,1
Automatic,Petrol,Karachi,40,"
MGHS20211.5TurboforSale
",6200000.0,1500,0
Automatic,Petrol,Karachi,38000,"
HondaCivic20171.8i-VTECCVTforSale
",0,1800,4
Automatic,Hybrid,Karachi,50,"
ToyotaCorollaCross2021PremiumHighGrade...
",8550000.0,1800,0
Manual,Petrol,Karachi,34,"
ToyotaYaris2021GLIMT1.3forSale
",2550000.0,1300,0
Automatic,Petrol,Karachi,76601,"
ToyotaPrius2014S1.8forSale
8.7/10
",2830000.0,1800,7
Automatic,Petrol,Karachi,62000,"
ToyotaLandCruiser2012ZXforSale
",0,4600,9
Automatic,Petrol,Karachi,1500,"
MercedesBenzEClass2020forSale
",18700000.0,1500,1
Automatic,Petrol,Karachi,7000,"
AudiOther2016forSale
",0,4000,5
Automatic,Petrol,Karachi,62000,"
ToyotaPrado2014TZG4.0forSale
",0,4000,7
Automatic,Petrol,Karachi,7000,"
MercedesBenzSClass2015S400HybridforSale
",0,3500,6
Manual,Petrol,Karachi,8725,"
MercedesBenzSLKClass2013forSale
",9000000.0,1800,8
Automatic,Petrol,Karachi,61000,"
ToyotaAqua2014GforSale
",2450000.0,1500,7
Automatic,Petrol,Karachi,786,"
NissanOtti2014SforSale
",1200000.0,660,7
Automatic,Petrol,Karachi,1400,"
SuzukiCultus2021AutoGearShiftforSale
",2240000.0,1000,0
Automatic,Hybrid,Karachi,86000,"
ToyotaAqua2015SforSale
",2850000.0,1500,6
Automatic,Petrol,Karachi,45000,"
DaihatsuMira2018XforSale
",2125000.0,660,3
Automatic,Petrol,Karachi,40000,"
ToyotaVitz2018F1.0forSale
",2600000.0,1000,3
Manual,Petrol,Karachi,75000,"
SuzukiAlto2001VXforSale
",520000.0,1000,20
Automatic,Petrol,Karachi,110000,"
HondaCivicEK1998VTiAutomatic1.6forSale
",725000.0,1600,23
Manual,Petrol,Karachi,65000,"
SuzukiCultus2016LimitedEditionforSale
",1275000.0,1000,5
Automatic,Petrol,Karachi,67000,"
DaihatsuMove2015XTurboforSale
",1550000.0,660,6
Automatic,Petrol,Karachi,20,"
ToyotaCorolla2021AltisXAutomatic1.6for...
",0,1600,0
Manual,Petrol,Karachi,80000,"
SuzukiSwift2013DX1.3forSale
",1285000.0,1300,8
Automatic,Petrol,Karachi,29800,"
ToyotaCorolla2019GLiAutomatic1.3VVTifo...
",3125000.0,1300,2
Automatic,Petrol,Karachi,65000,"
ToyotaCorolla2014GLiAutomatic1.3VVTifo...
",2175000.0,1300,7
Manual,Petrol,Karachi,65000,"
SuzukiKhyber1997forSale
",295000.0,1000,24
Manual,Petrol,Karachi,133000,"
ToyotaCorolla2015XLiVVTiforSale
",2050000.0,1300,6
Automatic,Petrol,Karachi,45000,"
DaihatsuMira2017LforSale
",0,660,4
Manual,Diesel,Karachi,25000,"
JeepCj71974CJ-7forSale
",1000000.0,2700,47
Manual,Petrol,Karachi,65000,"
SuzukiCultus2004VXRforSale
",500000.0,1000,17
Manual,Petrol,Karachi,112000,"
HondaCity20151.3i-VTECforSale
",1950000.0,1300,6
Automatic,Petrol,Karachi,109300,"
ToyotaVitz2007iLL1.0forSale
",1200000.0,1000,14
Manual,Petrol,Karachi,164064,"
ToyotaCorolla2010XLiVVTiforSale
6.6/10
",1550000.0,1300,11
Automatic,Petrol,Karachi,16000,"
ToyotaPixisEpoch2019XforSale
",2050000.0,660,2
Automatic,Petrol,Karachi,12620,"
ToyotaVitz2019F1.0forSale
",2825000.0,1000,2
Automatic,Petrol,Karachi,13380,"
ToyotaVitz2019F1.0forSale
",2825000.0,1000,2
Automatic,Petrol,Karachi,29000,"
ToyotaVitz2018FSmileEdition1.0forSale
",2725000.0,1000,3
Automatic,Petrol,Karachi,40,"
KIAGrandCarnival2021GLS+forSale
",10400000.0,3500,0
Automatic,Petrol,Karachi,23000,"
HondaBR-V2019i-VTECSforSale
",3300000.0,1500,2
Manual,Petrol,Karachi,14000,"
OthersOther2012forSale
",2600000.0,1000,9
Automatic,Hybrid,Karachi,42000,"
ToyotaNoah2015XGEDITIONforSale
",3900000.0,1800,6
Automatic,Petrol,Karachi,6300,"
HondaCivic2017Oriel1.8i-VTECCVTforSale
",3925000.0,1800,4
Automatic,Petrol,Karachi,35000,"
DaihatsuMira2018XforSale
",0,660,3
Automatic,Petrol,Karachi,13600,"
DaihatsuMira2018XforSale
",2250000.0,660,3
Automatic,Hybrid,Karachi,159000,"
ToyotaVoxy2017XforSale
",4750000.0,1800,4
Automatic,Hybrid,Karachi,99000,"
HondaGraceHybrid2015EXforSale
",3150000.0,1500,6
Automatic,Petrol,Karachi,19000,"
ToyotaPremio2018FEXPackage1.5forSale
",0,1500,3
Automatic,Petrol,Karachi,21000,"
ToyotaPrado2017TX2.7forSale
",20500000.0,2700,4
Manual,Petrol,Karachi,43000,"
SuzukiMehran2017VXREuroIIforSale
",855000.0000000001,800,4
Automatic,Petrol,Karachi,2200,"
ToyotaCorolla2018AltisGrandeCVT-i1.8fo...
",3850000.0,1800,3
Automatic,Petrol,Karachi,39000,"
HondaCivic2020Oriel1.8i-VTECCVTforSale
",0,1800,1
Manual,Petrol,Karachi,96000,"
SuzukiCultus2006VXRforSale
",685000.0,1000,15
Automatic,Petrol,Karachi,90000,"
HondaCivicEagleEye2005EXiProsmatecforSale
",1250000.0,1500,16
Manual,Petrol,Karachi,31000,"
SuzukiCultus2015EuroII(CNG)forSale
",1150000.0,1000,6
Automatic,Petrol,Karachi,80000,"
HondaCivicEagleEye2005VTiOrielProsmatec...
",1300000.0,1600,16
Automatic,Petrol,Karachi,40,"
MGHS20211.5TurboforSale
",6200000.0,1500,0
Automatic,Petrol,Karachi,130000,"
ToyotaPrius2014forSale
",1900000.0,1800,7
Manual,Petrol,Karachi,84664,"
SuzukiBolan2005VXforSale
",459999.99999999994,800,16
Automatic,Petrol,Karachi,19800,"
ToyotaVitz2018F1.0forSale
",2800000.0,1000,3
Manual,Petrol,Karachi,23500,"
SuzukiAlto2019VXRforSale
",1275000.0,660,2
Automatic,Petrol,Karachi,80000,"
ToyotaPasso2014+HanaApricotCollection1...
",1970000.0,1000,7
Manual,Petrol,Karachi,100000,"
SuzukiCultus2007VXR(CNG)forSale
",600000.0,1000,14
Manual,Petrol,Karachi,150000,"
SuzukiMehran1992VXforSale
",270000.0,800,29
Automatic,Petrol,Karachi,114340,"
BMW3Series4th(E46)Generation2004318ifo...
",2400000.0,2000,17
Manual,Petrol,Karachi,82600,"
HondaCity20141.3i-VTECforSale
",1864999.9999999998,1300,7
Automatic,Petrol,Karachi,38000,"
HondaCivic20171.8i-VTECCVTforSale
",0,1800,4
Manual,Petrol,Karachi,50000,"
SuzukiBaleno2004JXRforSale
",625000.0,1300,17
Manual,Petrol,Karachi,65000,"
SuzukiWagonR2017VXRforSale
",1250000.0,1000,4
Automatic,Petrol,Karachi,133000,"
DaihatsuHijet2011CruiseforSale
",1050000.0,660,10
Automatic,Petrol,Karachi,112000,"
ToyotaPremio2003forSale
",1525000.0,1500,18
Automatic,Hybrid,Karachi,50,"
ToyotaCorollaCross2021PremiumHighGrade...
",8550000.0,1800,0
Manual,Petrol,Karachi,34,"
ToyotaYaris2021GLIMT1.3forSale
",2550000.0,1300,0
Automatic,Petrol,Karachi,76601,"
ToyotaPrius2014S1.8forSale
8.7/10
",2830000.0,1800,7
Automatic,Petrol,Karachi,129000,"
HondaCivic2003VTiOrielProsmatec1.6for...
",900000.0,1600,18
Manual,Petrol,Karachi,61000,"
SuzukiSwift2017DLX1.3forSale
",1614999.9999999998,1300,4
Automatic,Diesel,Karachi,150000,"
ToyotaPrado90Series2001TX3.0DforSale
",0,3000,20
Automatic,Petrol,Karachi,39000,"
ToyotaPrado2015TXLimited2.7forSale
",16700000.0,2700,6
Automatic,Petrol,Karachi,28000,"
ToyotaVitz2018F1.0forSale
",2650000.0,1000,3
Manual,Petrol,Karachi,100000,"
ToyotaCorolla2012GLi1.3VVTiforSale
",1925000.0,1300,9
Automatic,Petrol,Karachi,39000,"
HondaCivicReborn2009VTiOrielProsmatec1....
",2425000.0,1800,12
Automatic,Petrol,Karachi,38000,"
HondaCivicRebirth2015OrielProsmatecUGfo...
",2795000.0,1800,6
Automatic,Petrol,Karachi,12000,"
HondaCivicRebirth2015VTiProsmatec1.8i-V...
",3100000.0,1800,6
Automatic,Petrol,Karachi,150000,"
ToyotaPrado90Series1998RZ3.4(3-Door)fo...
",4100000.0,3400,23
Automatic,Petrol,Karachi,17000,"
ToyotaPrado2017TXLimited2.7forSale
",23000000.0,2700,4
Automatic,Petrol,Karachi,99000,"
ToyotaPrado120Series2005TZG3.4forSale
",7200000.0,3400,16
Automatic,Petrol,Karachi,125000,"
HondaCivicReborn2009VTiOrielProsmatec1....
",1800000.0,1800,12
Automatic,Petrol,Karachi,65000,"
ToyotaVitz2010F1.0forSale
",1500000.0,1000,11
Automatic,Petrol,Karachi,8965,"
DaihatsuMira2018LforSale
",2100000.0,660,3
Manual,Petrol,Karachi,10000,"
SuzukiKhyber1990GAforSale
",170000.0,1000,31
Manual,Petrol,Karachi,150000,"
ToyotaCorolla2008XLiforSale
",1130000.0,1300,13
Manual,Petrol,Karachi,150000,"
ToyotaCorolla2004SESaloonforSale
",1180000.0,1600,17
Automatic,Petrol,Karachi,62000,"
HondaBR-V2017i-VTECSforSale
",2700000.0,1500,4
Automatic,Petrol,Karachi,62000,"
ToyotaLandCruiser2012ZXforSale
",0,4600,9
Automatic,Hybrid,Karachi,90000,"
HondaVezel2016HybridZforSale
",0,1500,5
Automatic,Petrol,Karachi,100000,"
ToyotaVitz2007F1.3forSale
",1775000.0,1300,14
Automatic,Petrol,Karachi,1500,"
MercedesBenzEClass2020forSale
",18700000.0,1500,1
Automatic,Petrol,Karachi,7000,"
AudiOther2016forSale
",0,4000,5
Automatic,Petrol,Karachi,62000,"
ToyotaPrado2014TZG4.0forSale
",0,4000,7
Automatic,Petrol,Karachi,7000,"
MercedesBenzSClass2015S400HybridforSale
",0,3500,6
Manual,Petrol,Karachi,8725,"
MercedesBenzSLKClass2013forSale
",9000000.0,1800,8
Automatic,Petrol,Karachi,29000,"
ToyotaVitz2018FSmileEdition1.0forSale
",2725000.0,1000,3
Automatic,Petrol,Karachi,40,"
KIAGrandCarnival2021GLS+forSale
",10400000.0,3500,0
Automatic,Petrol,Karachi,23000,"
HondaBR-V2019i-VTECSforSale
",3300000.0,1500,2
Automatic,Petrol,Karachi,30000,"
HondaCity20181.3i-VTECProsmatecforSale
",2550000.0,1300,3
Manual,Petrol,Karachi,2000,"
HondaCity20101.3i-VTECforSale
",1500000.0,1300,11
Automatic,Petrol,Karachi,109000,"
HondaCity20121.3i-VTECProsmatecforSale
",1700000.0,1300,9
Automatic,Petrol,Karachi,110000,"
ToyotaPasso2007forSale
",1125000.0,1000,14
Automatic,Petrol,Karachi,68000,"
HondaCity20181.3i-VTECProsmatecforSale
",2330000.0,1300,3
Automatic,Petrol,Karachi,79500,"
ToyotaCorolla2015AltisAutomatic1.6forSale
",2375000.0,1600,6
Manual,Petrol,Karachi,100000,"
SuzukiBolan2003VX(CNG)forSale
",480000.0,800,18
Automatic,Petrol,Karachi,68000,"
ToyotaPrado2011TX2.7forSale
",10600000.0,2700,10
Automatic,Petrol,Karachi,23000,"
ToyotaPrado2018TXLimited2.7forSale
",25500000.0,2700,3
Automatic,Petrol,Karachi,68000,"
ToyotaLandCruiser2012ZXforSale
",22500000.0,4600,9
Automatic,Petrol,Karachi,33000,"
ToyotaLandCruiser2014AXGSelectionforSale
",0,4600,7
Automatic,Petrol,Karachi,66822,"
ToyotaPrado120Series2009TX2.7forSale
9.1/10
",7300000.0,2700,12
Manual,Petrol,Karachi,38872,"
HondaCity20171.5i-VTECforSale
9.5/10
",2220000.0,1500,4
Automatic,Petrol,Karachi,143571,"
ToyotaCorolla2005SESaloonAutomaticforSale
4.3/10
",1250000.0,1600,16
Automatic,Hybrid,Karachi,40819,"
ToyotaC-HR2017G1.8forSale
8.8/10
",5150000.0,1800,4
Automatic,Petrol,Karachi,105000,"
NissanADVan20061.3DXforSale
",1065000.0,1300,15
Automatic,Petrol,Karachi,78000,"
ToyotaMarkX2005250GFPackageSmartEditi...
",2950000.0,2500,16
Automatic,Petrol,Karachi,95000,"
SuzukiJimnySierra2015X-ADVENTUREforSale
",2285000.0,660,6
Automatic,Petrol,Karachi,47000,"
ToyotaCorolla2018AltisGrandeCVT-i1.8fo...
",3775000.0,1800,3
Manual,Petrol,Karachi,100000,"
SuzukiSwift2012DX1.3forSale
",1200000.0,1300,9
Automatic,Petrol,Karachi,82500,"
ToyotaPrius2010GTouringSelection1.8for...
",2600000.0,1800,11
Automatic,Petrol,Karachi,75000,"
DaihatsuMira2013XSpecialforSale
",1565000.0,660,8
Automatic,Petrol,Karachi,110000,"
DaihatsuMira2014XMemorialEditionforSale
",1675000.0,660,7
Automatic,Petrol,Karachi,600,"
ToyotaFortuner20212.7VVTiforSale
",8600000.0,2700,0
Automatic,Petrol,Karachi,47000,"
ToyotaPrado2012TXLPackage2.7forSale
",13000000.0,2700,9
Automatic,Petrol,Karachi,21345,"
ToyotaCorolla2004GforSale
",1150000.0,1500,17
Manual,Petrol,Karachi,14000,"
OthersOther2012forSale
",2600000.0,1000,9
Manual,Petrol,Karachi,14000,"
SuzukiCultus2020VXLforSale
",1950000.0,1000,1
Automatic,Petrol,Karachi,108000,"
ToyotaCorolla2011GLiAutomatic1.6VVTifo...
",2025000.0,1600,10
Manual,Petrol,Karachi,100000,"
SuzukiKhyber1999forSale
",300000.0,1000,22
Automatic,Hybrid,Karachi,109000,"
HondaVezel2015HybridZforSale
",3750000.0,1500,6
Automatic,Petrol,Karachi,68000,"
NissanDayzHighwayStar2014forSale
",1475000.0,660,7
Automatic,Petrol,Karachi,93000,"
DaihatsuHijet2013DeluxeforSale
",1225000.0,660,8
Automatic,Petrol,Karachi,15000,"
HondaCivic2018Oriel1.8i-VTECCVTforSale
",4000000.0,1800,3
Manual,Petrol,Karachi,900000,"
SuzukiCultus2006VXRforSale
",585000.0,1000,15
Manual,Petrol,Karachi,150000,"
MitsubishiLancer1992GLX1.3forSale
",240000.0,1300,29
Manual,Petrol,Karachi,150000,"
SuzukiBolan2005VXforSale
",484999.99999999994,800,16
Automatic,Hybrid,Karachi,42000,"
ToyotaNoah2015XGEDITIONforSale
",3900000.0,1800,6
Automatic,Petrol,Karachi,87000,"
MercedesBenzCClass2008C200forSale
",3300000.0,1800,13
Manual,Petrol,Karachi,85000,"
ToyotaCorolla2010GLi1.3VVTiforSale
",1575000.0,1300,11
Automatic,Petrol,Karachi,1,"
ToyotaCorolla2021AltisAutomatic1.6forSale
",3750000.0,1600,0
Automatic,Petrol,Karachi,123000,"
ToyotaPremio2006FLPackage1.5forSale
",2050000.0,1500,15
Manual,Petrol,Karachi,79527,"
SuzukiCultus2010VXRiforSale
",785000.0,1000,11
Automatic,Petrol,Karachi,100000,"
HondaCity2006VTECSteermaticforSale
",1050000.0,1500,15
Manual,Petrol,Karachi,78000,"
ToyotaCorolla2017GLi1.3VVTiforSale
",2685000.0,1300,4
Automatic,Petrol,Karachi,9000,"
KIASportage20212.0LX4x4AutomaticforSale
",5675000.0,2000,0
Automatic,Hybrid,Karachi,42600,"
HondaGraceHybrid2015EXforSale
",3300000.0,1500,6
Automatic,Diesel,Karachi,9000,"
ToyotaFortuner20202.8Sigma4forSale
",0,2800,1
Automatic,Hybrid,Karachi,91800,"
ToyotaAqua2017SforSale
",3350000.0,1500,4
Automatic,Hybrid,Karachi,44189,"
ToyotaVitz2019HybridF1.5forSale
9.5/10
",3500000.0,1500,2
Automatic,Diesel,Karachi,83000,"
ToyotaHilux2012InvincibleforSale
",4950000.0,3000,9
Automatic,Petrol,Karachi,16000,"
ToyotaPrado2016TXLimited2.7forSale
",17800000.0,2700,5
Manual,Petrol,Karachi,66500,"
SuzukiWagonR2017VXLforSale
",1380000.0,1000,4
Automatic,Petrol,Karachi,20,"
HyundaiElantra2021forSale
",4025000.0,2000,0
Automatic,Petrol,Karachi,28000,"
ToyotaYaris2020ATIVCVT1.3forSale
",2775000.0,1300,1
Automatic,Petrol,Karachi,52000,"
HondaCivic2017Oriel1.8i-VTECCVTforSale
",3199000.0,1800,4
Automatic,Petrol,Karachi,10300,"
ToyotaVitz2019FSmileEdition1.3forSale
",2825000.0,1000,2
Automatic,Petrol,Karachi,100000,"
DaihatsuMove2007CustomRSforSale
",1200000.0,660,14
Automatic,Petrol,Karachi,15500,"
HondaCity20191.3i-VTECProsmatecforSale
",2725000.0,1300,2
Manual,Petrol,Karachi,130000,"
SuzukiMargalla1988GLPlusforSale
",475000.0,1300,33
Automatic,Petrol,Karachi,115000,"
ToyotaLandCruiser80Series1996VX4.5for...
",3850000.0,4500,25
Automatic,Petrol,Karachi,85000,"
SuzukiEvery2012JoinTurboforSale
",1400000.0,660,9
Automatic,Petrol,Karachi,155000,"
ToyotaPrado90Series1997TZ3.4forSale
",3650000.0,3400,24
Automatic,Petrol,Karachi,6300,"
HondaCivic2017Oriel1.8i-VTECCVTforSale
",3925000.0,1800,4
Manual,Petrol,Karachi,80000,"
SuzukiAlto2008VX(CNG)forSale
",550000.0,1000,13
Manual,Petrol,Karachi,118,"
HyundaiSantro2004ExecforSale
",625000.0,1000,17
Automatic,Petrol,Karachi,186000,"
DaihatsuMira2007LforSale
",750000.0,660,14
Automatic,Petrol,Karachi,96000,"
SuzukiLiana2006EminentAutomaticforSale
",919999.9999999999,1600,15
Automatic,Petrol,Karachi,35000,"
SuzukiSwift2018DLXAutomatic1.3Navigatio...
",1950000.0,1300,3
Automatic,Petrol,Karachi,32000,"
ToyotaCorolla2017AltisAutomatic1.6forSale
",3175000.0,1600,4
Automatic,Petrol,Karachi,13000,"
DaihatsuMira2018XforSale
",0,660,3
Automatic,Hybrid,Karachi,95000,"
ToyotaPrius2010G1.8forSale
",2625000.0,1800,11
Automatic,Petrol,Karachi,35000,"
DaihatsuMira2018XforSale
",0,660,3
Automatic,Petrol,Karachi,13600,"
DaihatsuMira2018XforSale
",2250000.0,660,3
Automatic,Hybrid,Karachi,158000,"
ToyotaAqua2015SforSale
",2750000.0,1500,6
Automatic,Petrol,Karachi,100000,"
ToyotaCorolla2004SESaloonforSale
",1190000.0,1600,17
Automatic,Petrol,Karachi,98000,"
HondaCrossRoad20071.8XforSale
",2795000.0,1800,14
Manual,Petrol,Karachi,85000,"
SuzukiSwift2014DLX1.3forSale
",1375000.0,1300,7
Automatic,Petrol,Karachi,130000,"
DaihatsuAtraiWagon2010CUSTOMTURBORfor...
",1160000.0,660,11
Automatic,Diesel,Karachi,100000,"
ToyotaSurf1996SSR-X3.0DforSale
",2600000.0,3000,25
Automatic,Petrol,Karachi,45000,"
ToyotaCorolla2018AltisGrandeCVT-i1.8fo...
",3479999.9999999995,1800,3
Automatic,Petrol,Karachi,15000,"
HondaVezel2017HybridZHondaSensingfor...
",4500000.0,1500,4
Manual,Petrol,Karachi,162000,"
ToyotaCorolla2013XLiVVTiforSale
",1764999.9999999998,1300,8
Automatic,Petrol,Karachi,22000,"
HondaCivic2020Oriel1.8i-VTECCVTforSale
",4175000.0,1800,1
Automatic,Diesel,Karachi,100000,"
ToyotaHilux2010D-4DAutomaticforSale
",4600000.0,3000,11
Automatic,Hybrid,Karachi,72000,"
ToyotaAqua2016GSportsforSale
",2975000.0,1500,5
